GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS,WINNER
201701020HOU,WAS,40.21875,85.71875,7.96875,22.375,17.25,22.25,10.34375,31.65625,42,22.53125,8.75,3.71875,13.84375,21.78125,105.65625,118,HOU,40.85714286,86.88571429,15.08571429,39.65714286,18.14285714,23.94285714,11.34285714,33.74285714,45.08571429,25.77142857,8,4.628571429,15.22857143,20.02857143,114.9428571,129,1
201701020LAC,PHO,39.23529412,88.41176471,8.294117647,24.08823529,19.41176471,25.55882353,11.55882353,33.38235294,44.94117647,18.23529412,8.764705882,4.382352941,15.52941176,25.32352941,106.1764706,86,LAC,39.11111111,84.19444444,10.36111111,27.52777778,19.41666667,25.5,9.333333333,33.97222222,43.30555556,22.08333333,8.055555556,4.555555556,12.55555556,20.66666667,108,88,1
201701020MIL,OKC,39.52941176,86.20588235,8.382352941,25.5,18.94117647,26.05882353,11.17647059,34.14705882,45.32352941,21.64705882,7.676470588,5.029411765,14.73529412,20.29411765,106.3823529,114,MIL,39.8125,84.09375,8.625,23.90625,16.875,22.15625,9.5,33.90625,43.40625,24.875,8,5.4375,13.25,20.125,105.125,116,1
201701020NYK,ORL,37.8,86.17142857,8.771428571,26.25714286,14.57142857,20.45714286,9.571428571,33.25714286,42.82857143,21.97142857,6.457142857,5.714285714,12.11428571,18.45714286,98.94285714,104,NYK,39.6969697,89.90909091,8.96969697,25.21212121,17.09090909,21.60606061,12.12121212,34.21212121,46.33333333,21.54545455,7.303030303,5.848484848,13.39393939,21.15151515,105.4545455,122,1
201701030BOS,UTA,36.02857143,77.34285714,9.657142857,26.34285714,17.28571429,22.8,8.342857143,34.2,42.54285714,18.85714286,6.228571429,5.228571429,13.2,19.17142857,99,101,BOS,38.79411765,86.11764706,11.23529412,31.61764706,17.32352941,21.61764706,9.352941176,31.94117647,41.29411765,24.91176471,7.794117647,4.323529412,11.64705882,20.70588235,106.1470588,117,1
201701030DAL,WAS,40.15151515,85.75757576,7.909090909,22.48484848,17,21.93939394,10.24242424,31.84848485,42.09090909,22.54545455,8.757575758,3.666666667,13.93939394,21.75757576,105.2121212,91,DAL,35.29411765,82.23529412,10.32352941,30.02941176,14.17647059,17.85294118,8.735294118,29.70588235,38.44117647,19.58823529,8.029411765,3.676470588,11.44117647,18.91176471,95.08823529,99,1
201701030DEN,SAC,37.06060606,83,8.666666667,24.63636364,18.96969697,24.54545455,9.575757576,31.6969697,41.27272727,21.48484848,8,4.090909091,13.45454545,20.48484848,101.7575758,98,DEN,39.44117647,87.44117647,9.529411765,26.88235294,19.76470588,26.35294118,12.55882353,35.17647059,47.73529412,23.05882353,6.558823529,4.029411765,15.29411765,20.97058824,108.1764706,119,1
201701030DET,IND,38.85714286,85.65714286,8.142857143,22.77142857,18.6,22.82857143,8.657142857,33.85714286,42.51428571,22.28571429,8.371428571,5.542857143,13.71428571,19.88571429,104.4571429,117,DET,38.55555556,85.80555556,7.611111111,22.30555556,14.02777778,18.94444444,9.805555556,34.11111111,43.91666667,20.94444444,7.027777778,3.694444444,11.52777778,17.58333333,98.75,107,0
201701030LAL,MEM,35.63888889,84.16666667,8.805555556,25.47222222,18.47222222,23.66666667,10.77777778,32.80555556,43.58333333,20.27777778,8.611111111,5.083333333,12.47222222,23.91666667,98.55555556,112,LAL,38.48648649,86.45945946,9.054054054,25.64864865,18.18918919,23.40540541,11.81081081,31.97297297,43.78378378,20.37837838,8.162162162,3.594594595,15.05405405,20.2972973,104.2162162,114,1
201701030PHI,MIN,38.26470588,84.32352941,8.294117647,23.52941176,18.88235294,24.17647059,12.05882353,30.73529412,42.79411765,22.38235294,7.647058824,4.617647059,14.11764706,20.70588235,103.7058824,89,PHI,36.75,84.375,10.6875,29.78125,14.84375,19.90625,9.5625,33.34375,42.90625,22.5,7.65625,5.59375,16.3125,22.09375,99.03125,124,1
201701030PHO,MIA,37.88571429,86.02857143,8.657142857,25.02857143,13.97142857,21.08571429,10.97142857,33.6,44.57142857,21.11428571,6.8,5.628571429,12.37142857,20.34285714,98.4,98,PHO,39.22857143,88.8,8.114285714,23.82857143,19.37142857,25.45714286,11.77142857,33.25714286,45.02857143,18.34285714,8.828571429,4.371428571,15.42857143,25.42857143,105.9428571,98,1
201701030SAS,TOR,40.24242424,85.18181818,9.666666667,24.60606061,21,25.84848485,10.84848485,31.72727273,42.57575758,19.72727273,9.181818182,4.818181818,11.36363636,21.03030303,111.1515152,123,SAS,38.91176471,82.14705882,8.970588235,22.02941176,18.58823529,22.58823529,9.705882353,33.55882353,43.26470588,23.55882353,8.176470588,5.470588235,12.97058824,18.23529412,105.3823529,112,0
201701040CHO,OKC,39.42857143,85.97142857,8.4,25.54285714,18.77142857,25.85714286,11.08571429,34.08571429,45.17142857,21.6,7.657142857,5.028571429,14.6,20.28571429,106.0285714,94,CHO,38.05714286,85.91428571,9.485714286,26.85714286,19.45714286,25.11428571,9.342857143,36.05714286,45.4,23.54285714,6.628571429,5.085714286,11.51428571,16.65714286,105.0571429,111,1
201701040CLE,CHI,37.71428571,86.68571429,6.114285714,19.94285714,19.48571429,24.22857143,13.77142857,33.85714286,47.62857143,20.97142857,7.685714286,5.342857143,12.94285714,17.51428571,101.0285714,118,CLE,39.09090909,85.33333333,13.06060606,33.27272727,19.03030303,25.03030303,10.18181818,34.3030303,44.48484848,22.39393939,7.272727273,4.060606061,13.06060606,18.06060606,110.2727273,90,0
201701040GSW,POR,39.08333333,85.47222222,10.30555556,28.63888889,18.80555556,24.02777778,9.416666667,32.38888889,41.80555556,21.63888889,7.083333333,4.75,13.19444444,22.44444444,107.2777778,95,GSW,43.51428571,87.34285714,11.8,30.88571429,18.45714286,23.25714286,9.171428571,36.17142857,45.34285714,31.22857143,9.228571429,6.142857143,14.8,19.54285714,117.2857143,127,1
201701040LAC,MEM,35.48648649,83.97297297,8.837837838,25.62162162,18.83783784,23.97297297,10.62162162,32.83783784,43.45945946,20.21621622,8.540540541,4.972972973,12.40540541,23.7027027,98.64864865,102,LAC,39.05405405,84.08108108,10.27027027,27.21621622,19.64864865,25.83783784,9.405405405,34.10810811,43.51351351,21.94594595,7.864864865,4.72972973,12.72972973,20.67567568,108.027027,109,1
201701040NYK,MIL,39.75757576,83.93939394,8.575757576,23.75757576,16.81818182,22.21212121,9.424242424,33.84848485,43.27272727,24.75757576,7.878787879,5.393939394,13.15151515,20.03030303,104.9090909,98,NYK,39.67647059,89.70588235,8.941176471,25.08823529,17.08823529,21.67647059,12.23529412,34.08823529,46.32352941,21.44117647,7.294117647,5.823529412,13.52941176,21.02941176,105.3823529,103,1
201701040ORL,ATL,38.64705882,85.08823529,8.647058824,26.11764706,16.35294118,22.85294118,10.61764706,33.23529412,43.85294118,24,8.588235294,5.147058824,15.5,18.08823529,102.2941176,114,ORL,38,86.30555556,8.944444444,26.38888889,14.44444444,20.27777778,9.666666667,33.05555556,42.72222222,22.33333333,6.555555556,5.666666667,12.11111111,18.5,99.38888889,115,1
201701040SAC,MIA,37.83333333,86.16666667,8.583333333,24.97222222,13.91666667,20.94444444,11.08333333,33.44444444,44.52777778,21.02777778,6.833333333,5.583333333,12.36111111,20.41666667,98.16666667,90,SAC,37.32352941,83.14705882,8.735294118,24.76470588,18.91176471,24.35294118,9.441176471,31.58823529,41.02941176,21.61764706,7.970588235,4.029411765,13.29411765,20.26470588,102.2941176,120,1
201701050DAL,PHO,39.13888889,88.47222222,8.138888889,23.80555556,19.33333333,25.36111111,11.80555556,33.33333333,45.13888889,18.41666667,8.777777778,4.444444444,15.5,25.36111111,105.75,99,DAL,35.34285714,82.11428571,10.51428571,30.08571429,14.4,18.02857143,8.542857143,30,38.54285714,19.6,7.914285714,3.657142857,11.45714286,18.97142857,95.6,113,1
201701050DEN,SAS,39.02857143,82.02857143,9.085714286,22.08571429,18.37142857,22.37142857,9.6,33.65714286,43.25714286,23.8,8.142857143,5.742857143,13.02857143,18.22857143,105.5142857,110,DEN,39.48571429,87.28571429,9.771428571,27.2,19.57142857,25.97142857,12.31428571,34.97142857,47.28571429,23.22857143,6.542857143,4.028571429,15.25714286,20.88571429,108.3142857,113,1
201701050DET,CHO,38.02777778,85.75,9.472222222,26.77777778,20.02777778,25.77777778,9.361111111,35.97222222,45.33333333,23.58333333,6.666666667,5.222222222,11.5,16.77777778,105.5555556,123,DET,38.81081081,86.10810811,7.675675676,22.48648649,13.91891892,18.75675676,9.972972973,33.89189189,43.86486486,21.21621622,6.972972973,3.72972973,11.48648649,17.62162162,99.21621622,116,0
201701050HOU,OKC,39.5,86.25,8.416666667,25.66666667,18.77777778,25.77777778,11.16666667,34.16666667,45.33333333,21.61111111,7.611111111,4.972222222,14.58333333,20.58333333,106.1944444,112,HOU,40.75,86.86111111,15,39.63888889,18.05555556,23.86111111,11.22222222,33.75,44.97222222,25.75,8.027777778,4.75,15.16666667,19.80555556,114.5555556,101,0
201701050IND,BRK,37.42424242,85.21212121,10.93939394,32.75757576,19.6969697,25.24242424,9.212121212,34.81818182,44.03030303,20.78787879,7.575757576,4.545454545,16.84848485,20.72727273,105.4848485,89,IND,38.97222222,85.33333333,8.166666667,22.58333333,18.80555556,23.02777778,8.583333333,33.69444444,42.27777778,22.38888889,8.333333333,5.583333333,13.63888889,19.55555556,104.9166667,121,1
201701050NOP,ATL,38.8,84.97142857,8.685714286,25.91428571,16.25714286,22.71428571,10.4,33.31428571,43.71428571,24.08571429,8.685714286,5.085714286,15.4,17.91428571,102.5428571,111,NOP,38.08333333,86.91666667,8.888888889,25.5,17.22222222,22.83333333,8.388888889,36,44.38888889,22.97222222,7.472222222,5.861111111,12.05555556,18.44444444,102.2777778,82,0
201701050POR,LAL,38.57894737,86.34210526,9.263157895,25.84210526,18.10526316,23.52631579,11.73684211,32.02631579,43.76315789,20.73684211,8.078947368,3.552631579,14.89473684,20.36842105,104.5263158,116,POR,39.10810811,85.56756757,10.35135135,28.56756757,18.97297297,24.13513514,9.459459459,32.40540541,41.86486486,21.67567568,7.108108108,4.756756757,13.2972973,22.54054054,107.5405405,117,1
201701050TOR,UTA,36.08333333,77.47222222,9.694444444,26.33333333,17.27777778,22.75,8.333333333,34,42.33333333,19.08333333,6.25,5.166666667,13.11111111,19.11111111,99.13888889,104,TOR,39.97058824,85.11764706,9.5,24.41176471,20.85294118,25.73529412,10.94117647,31.64705882,42.58823529,19.38235294,9.147058824,4.794117647,11.38235294,20.91176471,110.2941176,82,0
201701060BOS,PHI,36.63636364,84.39393939,10.57575758,29.84848485,15,20.06060606,9.636363636,33.42424242,43.06060606,22.39393939,7.727272727,5.636363636,16.3030303,22.06060606,98.84848485,93,BOS,38.85714286,85.77142857,11.4,31.6,17.28571429,21.48571429,9.2,31.82857143,41.02857143,25.08571429,7.714285714,4.371428571,11.68571429,20.74285714,106.4,115,1
201701060BRK,CLE,38.94117647,85.26470588,12.91176471,33.02941176,19,25,10.35294118,34.11764706,44.47058824,22.11764706,7.235294118,4,13.11764706,18,109.7941176,94,BRK,37.52941176,85.35294118,11.11764706,32.91176471,19.41176471,24.88235294,9.176470588,34.88235294,44.05882353,20.82352941,7.5,4.647058824,16.73529412,20.61764706,105.5882353,109,1
201701060GSW,MEM,35.55263158,84.07894737,8.894736842,25.68421053,18.84210526,24,10.65789474,32.78947368,43.44736842,20.47368421,8.473684211,4.973684211,12.31578947,23.89473684,98.84210526,106,GSW,43.52777778,87.33333333,11.83333333,31.02777778,18.61111111,23.41666667,9.138888889,36.02777778,45.16666667,31.22222222,9.361111111,6.222222222,14.80555556,19.55555556,117.5,125,1
201701060LAL,MIA,37.75675676,85.78378378,8.675675676,25.05405405,14.21621622,21.16216216,10.97297297,33.40540541,44.37837838,21.10810811,6.864864865,5.675675676,12.51351351,20.40540541,98.40540541,107,LAL,38.51282051,86.33333333,9.282051282,25.97435897,18.33333333,23.76923077,11.69230769,31.97435897,43.66666667,20.58974359,8.051282051,3.538461538,14.79487179,20.48717949,104.6410256,109,1
201701060MIL,NYK,39.74285714,89.82857143,9.057142857,25.17142857,16.8,21.4,12.31428571,34,46.31428571,21.57142857,7.342857143,5.742857143,13.51428571,20.97142857,105.3428571,104,MIL,39.67647059,83.76470588,8.588235294,23.88235294,16.97058824,22.47058824,9.352941176,33.88235294,43.23529412,24.61764706,7.852941176,5.382352941,13.14705882,19.88235294,104.9117647,105,1
201701060ORL,HOU,40.75675676,86.83783784,15,39.62162162,18.13513514,24.02702703,11.16216216,33.75675676,44.91891892,25.78378378,7.972972973,4.702702703,15,19.81081081,114.6486486,118,ORL,37.97297297,86.2972973,8.945945946,26.43243243,14.2972973,20,9.675675676,32.97297297,42.64864865,22.24324324,6.621621622,5.675675676,12.24324324,18.45945946,99.18918919,92,0
201701060SAC,LAC,39,83.78947368,10.23684211,27.10526316,19.97368421,26.34210526,9.368421053,34.18421053,43.55263158,21.97368421,7.789473684,4.736842105,12.73684211,20.73684211,108.2105263,115,SAC,37.4,83,8.714285714,24.62857143,18.77142857,24.14285714,9.285714286,31.31428571,40.6,21.74285714,7.971428571,4,13.37142857,20.48571429,102.2857143,102,0
201701060WAS,MIN,38.11428571,84.25714286,8.257142857,23.54285714,18.85714286,24.05714286,11.97142857,30.94285714,42.91428571,22.31428571,7.628571429,4.657142857,14.2,20.8,103.3428571,91,WAS,40.17647059,85.94117647,8,22.70588235,16.85294118,21.70588235,10.08823529,31.88235294,41.97058824,22.67647059,8.676470588,3.764705882,13.79411765,21.67647059,105.2058824,105,1
201701070BOS,NOP,37.97297297,87.08108108,9.054054054,25.75675676,17.05405405,22.59459459,8.567567568,36.02702703,44.59459459,22.86486486,7.486486486,5.810810811,12.13513514,18.43243243,102.0540541,94,BOS,38.75,85.80555556,11.61111111,31.83333333,17.38888889,21.58333333,9.277777778,31.77777778,41.05555556,25.16666667,7.666666667,4.555555556,11.83333333,20.77777778,106.5,110,1
201701070CHI,TOR,39.85714286,85.28571429,9.457142857,24.31428571,20.85714286,25.8,11.22857143,31.42857143,42.65714286,19.22857143,9.171428571,4.828571429,11.17142857,20.85714286,110.0285714,101,CHI,37.80555556,86.63888889,6.305555556,20.22222222,19.25,23.97222222,13.72222222,33.77777778,47.5,21.02777778,7.694444444,5.277777778,12.91666667,17.52777778,101.1666667,106,1
201701070DAL,ATL,38.77777778,85.11111111,8.694444444,25.83333333,16.19444444,22.55555556,10.44444444,33.58333333,44.02777778,24.05555556,8.694444444,5.111111111,15.36111111,17.80555556,102.4444444,99,DAL,35.36111111,82.02777778,10.47222222,30.05555556,14.38888889,18,8.5,29.83333333,38.33333333,19.55555556,7.861111111,3.75,11.41666667,19,95.58333333,95,0
201701070IND,NYK,39.77777778,89.63888889,9.166666667,25.11111111,16.91666667,21.55555556,12.27777778,33.86111111,46.13888889,21.77777778,7.277777778,5.75,13.52777778,20.97222222,105.6388889,116,IND,39.21621622,85.54054054,8.216216216,22.56756757,18.7027027,22.91891892,8.540540541,33.78378378,42.32432432,22.40540541,8.297297297,5.675675676,13.43243243,19.35135135,105.3513514,121,1
201701070MIN,UTA,36.02702703,77.35135135,9.621621622,26.16216216,17.2972973,22.7027027,8.432432432,34,42.43243243,19,6.135135135,5.135135135,13.24324324,19.18918919,98.97297297,93,MIN,38.22222222,84.36111111,8.222222222,23.38888889,18.72222222,23.86111111,11.97222222,30.80555556,42.77777778,22.30555556,7.583333333,4.583333333,14.08333333,20.63888889,103.3888889,105,1
201701070OKC,DEN,39.47222222,87.25,9.694444444,27.13888889,19.41666667,25.72222222,12.27777778,34.75,47.02777778,23.27777778,6.555555556,4,15.19444444,20.77777778,108.0555556,99,OKC,39.54054054,86.37837838,8.513513514,25.78378378,18.86486486,25.81081081,11.2972973,34.27027027,45.56756757,21.43243243,7.567567568,5.081081081,14.43243243,20.59459459,106.4594595,116,1
201701070SAS,CHO,38,85.89189189,9.486486486,26.75675676,20.2972973,26,9.324324324,36.10810811,45.43243243,23.48648649,6.594594595,5.216216216,11.32432432,16.94594595,105.7837838,114,SAS,39.36111111,82.25,9.166666667,22.13888889,18.22222222,22.22222222,9.527777778,33.66666667,43.19444444,24.08333333,8.055555556,5.805555556,12.86111111,18.13888889,106.1111111,127,1
201701080BRK,PHI,36.64705882,84.23529412,10.52941176,29.79411765,15.23529412,20.23529412,9.470588235,33.52941176,43,22.61764706,7.764705882,5.794117647,16.26470588,22.08823529,99.05882353,106,BRK,37.62857143,85.51428571,11.05714286,32.82857143,19.34285714,24.71428571,9.2,35.08571429,44.28571429,20.82857143,7.457142857,4.542857143,16.8,21,105.6571429,108,1
201701080LAC,MIA,37.76315789,85.94736842,8.657894737,25.23684211,14.26315789,21.31578947,10.97368421,33.31578947,44.28947368,21,6.815789474,5.710526316,12.44736842,20.47368421,98.44736842,100,LAC,39,83.79487179,10.30769231,27.20512821,19.84615385,26.20512821,9.333333333,34.25641026,43.58974359,22.12820513,7.743589744,4.743589744,12.61538462,20.53846154,108.1538462,106,1
201701080LAL,ORL,37.97368421,86.42105263,8.921052632,26.34210526,14.15789474,19.81578947,9.921052632,32.89473684,42.81578947,22.13157895,6.657894737,5.578947368,12.31578947,18.34210526,99.02631579,93,LAL,38.75,86.575,9.3,26.025,18.4,23.9,11.85,32.275,44.125,20.625,8,3.5,14.7,20.525,105.2,127,1
201701080MEM,UTA,35.92105263,77.34210526,9.578947368,26.07894737,17.42105263,22.84210526,8.473684211,33.86842105,42.34210526,19.10526316,6.289473684,5.157894737,13.10526316,19.18421053,98.84210526,94,MEM,35.92307692,84.56410256,9,25.87179487,18.74358974,23.87179487,10.74358974,32.79487179,43.53846154,20.69230769,8.58974359,4.846153846,12.30769231,24,99.58974359,128,1
201701080MIL,WAS,40.34285714,85.74285714,8.114285714,22.68571429,16.6,21.34285714,9.942857143,31.77142857,41.71428571,22.91428571,8.514285714,3.857142857,13.77142857,21.57142857,105.4,112,MIL,39.65714286,83.6,8.685714286,23.82857143,17.08571429,22.62857143,9.257142857,33.74285714,43,24.6,7.885714286,5.542857143,13.17142857,19.85714286,105.0857143,111,0
201701080PHO,CLE,38.91428571,85.34285714,12.8,33.02857143,19.34285714,25.51428571,10.2,34.31428571,44.51428571,22.02857143,7.428571429,3.971428571,13.08571429,17.94285714,109.9714286,116,PHO,39.10810811,88.37837838,8.108108108,23.62162162,19.32432432,25.27027027,11.97297297,33.37837838,45.35135135,18.32432432,8.648648649,4.405405405,15.48648649,25.24324324,105.6486486,102,0
201701080POR,DET,38.81578947,86.39473684,7.736842105,22.63157895,14.26315789,19.10526316,10.13157895,34.05263158,44.18421053,21.28947368,6.842105263,3.789473684,11.36842105,17.76315789,99.63157895,115,POR,39.21052632,85.44736842,10.39473684,28.68421053,19,24.28947368,9.421052632,32.57894737,42,21.86842105,7.078947368,4.763157895,13.28947368,22.5,107.8157895,118,1
201701080SAC,GSW,43.45945946,87.21621622,11.72972973,31,18.89189189,23.83783784,9.081081081,36.05405405,45.13513514,31,9.297297297,6.189189189,14.83783784,19.59459459,117.5405405,119,SAC,37.36111111,83.11111111,8.722222222,24.77777778,18.72222222,24.08333333,9.361111111,31.5,40.86111111,21.77777778,7.861111111,3.972222222,13.16666667,20.41666667,102.1666667,98,0
201701080TOR,HOU,40.71052632,86.81578947,15,39.86842105,17.84210526,23.71052632,11.18421053,33.73684211,44.92105263,25.78947368,8.078947368,4.605263158,15,19.68421053,114.2631579,100,TOR,39.77777778,85.27777778,9.416666667,24.5,21.27777778,26.27777778,11.08333333,31.52777778,42.61111111,19.25,9.222222222,4.833333333,11.13888889,20.88888889,110.25,118,1
201701090CHI,OKC,39.63157895,86.44736842,8.605263158,26.05263158,18.97368421,25.89473684,11.15789474,34.5,45.65789474,21.47368421,7.578947368,5.236842105,14.31578947,20.57894737,106.8421053,121,CHI,37.81081081,86.91891892,6.432432432,20.43243243,19.7027027,24.37837838,13.81081081,34.02702703,47.83783784,21.13513514,7.621621622,5.189189189,12.94594595,17.78378378,101.7567568,123,1
201701090MIN,DAL,35.27027027,82.02702703,10.43243243,30.21621622,14.24324324,17.78378378,8.432432432,29.97297297,38.40540541,19.51351351,7.837837838,3.72972973,11.48648649,19.16216216,95.21621622,82,MIN,38.13513514,84.24324324,8.189189189,23.2972973,18.62162162,23.78378378,12.02702703,30.89189189,42.91891892,22.32432432,7.459459459,4.540540541,14.10810811,20.64864865,103.0810811,92,1
201701090NYK,NOP,38.02631579,87.02631579,9.078947368,25.89473684,17.07894737,22.60526316,8.578947368,35.94736842,44.52631579,22.84210526,7.473684211,5.842105263,12.10526316,18.47368421,102.2105263,108,NYK,39.78378378,89.56756757,9.243243243,25.27027027,16.91891892,21.62162162,12.10810811,33.64864865,45.75675676,21.86486486,7.324324324,5.783783784,13.62162162,21.05405405,105.7297297,109,1
